Datetime,Ambient Temperature [ºC],Diffuse Radiation [W/m2],Ultraviolet [W/m2],Global Radiation [W/m2],Datetime.year,Datetime.month,Datetime.day-of-month,Datetime.day-of-week,Datetime.hour,Datetime.minute,Datetime.second,A_Optimal - Power DC [W]
2017-01-01T03:13:00Z,4.8,1.693335,0.513226,1.430297,2017,1,1,7,3,13,0,50.46953
2017-01-01T03:14:00Z,4.833334,1.663055,0.514537,1.249266,2017,1,1,7,3,14,0,50.25939
2017-01-01T03:15:00Z,4.9,1.664648,0.514226,1.155953,2017,1,1,7,3,15,0,49.93905
2017-01-01T03:16:00Z,4.983333,1.653599,0.51263,1.177162,2017,1,1,7,3,16,0,49.5894
2017-01-01T03:17:00Z,5.0,1.663454,0.51263,1.140748,2017,1,1,7,3,17,0,49.50455
2017-01-01T03:18:00Z,5.083334,1.651694,0.513528,1.138447,2017,1,1,7,3,18,0,49.14164
2017-01-01T03:19:00Z,5.1,1.674161,0.514528,1.042433,2017,1,1,7,3,19,0,49.03386
2017-01-01T03:20:00Z,5.1,1.666463,0.513831,1.159259,2017,1,1,7,3,20,0,49.07622
2017-01-01T03:21:00Z,5.1,1.67491,0.513923,1.353993,2017,1,1,7,3,21,0,49.14426
2017-01-01T03:22:00Z,5.183333,1.679841,0.51362,1.313082,2017,1,1,7,3,22,0,48.7702
2017-01-01T03:23:00Z,5.200001,1.680011,0.513923,1.214178,2017,1,1,7,3,23,0,48.66286
2017-01-01T03:24:00Z,5.200001,1.673679,0.513634,1.548559,2017,1,1,7,3,24,0,48.78064
2017-01-01T03:25:00Z,5.200001,1.659538,0.514125,1.238773,2017,1,1,7,3,25,0,48.67112
2017-01-01T03:26:00Z,5.200001,1.65806,0.513923,1.327801,2017,1,1,7,3,26,0,48.70273
2017-01-01T03:27:00Z,5.200001,1.671834,0.51373,1.376835,2017,1,1,7,3,27,0,48.72027
2017-01-01T03:28:00Z,5.283334,1.666606,0.513831,1.5193,2017,1,1,7,3,28,0,48.40969
2017-01-01T03:29:00Z,5.3,1.672087,0.515129,1.33259,2017,1,1,7,3,29,0,48.26956
2017-01-01T03:30:00Z,5.3,1.676689,0.514625,1.462154,2017,1,1,7,3,30,0,48.31597
2017-01-01T03:31:00Z,5.3,1.659475,0.51473,1.349377,2017,1,1,7,3,31,0,48.27628
2017-01-01T03:32:00Z,5.3,1.664678,0.514721,1.222675,2017,1,1,7,3,32,0,48.23188
2017-01-01T03:33:00Z,5.3,1.659164,0.514826,1.492181,2017,1,1,7,3,33,0,48.32614
2017-01-01T03:34:00Z,5.3,1.66155,0.515537,1.623325,2017,1,1,7,3,34,0,48.37066
2017-01-01T03:35:00Z,5.3,1.665956,0.51523,1.54732,2017,1,1,7,3,35,0,48.34463
2017-01-01T03:36:00Z,5.3,1.652292,0.515537,1.644733,2017,1,1,7,3,36,0,48.37819
2017-01-01T03:37:00Z,5.3,1.657687,0.515839,1.570113,2017,1,1,7,3,37,0,48.35142
2017-01-01T03:38:00Z,5.3,1.665185,0.515335,1.580956,2017,1,1,7,3,38,0,48.35621
2017-01-01T03:39:00Z,5.3,1.66854,0.516747,1.737284,2017,1,1,7,3,39,0,48.40815
2017-01-01T03:40:00Z,5.3,1.657917,0.516234,1.717349,2017,1,1,7,3,40,0,48.40222
2017-01-01T03:41:00Z,5.283334,1.792516,0.51583,1.749485,2017,1,1,7,3,41,0,48.48601
2017-01-01T03:42:00Z,5.3,1.852064,0.51594,1.64145,2017,1,1,7,3,42,0,48.37571
2017-01-01T03:43:00Z,5.25,1.646924,0.516234,1.512488,2017,1,1,7,3,43,0,48.54665
2017-01-01T03:44:00Z,5.200001,1.645499,0.51615,1.844123,2017,1,1,7,3,44,0,48.87924
2017-01-01T03:45:00Z,5.200001,1.652007,0.517137,1.714143,2017,1,1,7,3,45,0,48.83168
2017-01-01T03:46:00Z,5.183334,1.803061,0.51273,2.074952,2017,1,1,7,3,46,0,49.03868
2017-01-01T03:47:00Z,5.1,1.857082,0.51202,1.675371,2017,1,1,7,3,47,0,49.26026
2017-01-01T03:48:00Z,5.1,2.069154,0.511827,1.839125,2017,1,1,7,3,48,0,49.31749
2017-01-01T03:49:00Z,5.1,1.651844,0.51152,1.961723,2017,1,1,7,3,49,0,49.36215
2017-01-01T03:50:00Z,5.05,1.858793,0.511928,2.30087,2017,1,1,7,3,50,0,49.69585
2017-01-01T03:51:00Z,5.0,1.647125,0.511731,2.194784,2017,1,1,7,3,51,0,49.8758
2017-01-01T03:52:00Z,5.0,1.643122,0.513129,2.04263,2017,1,1,7,3,52,0,49.81968
2017-01-01T03:53:00Z,5.0,1.659203,0.512327,1.671247,2017,1,1,7,3,53,0,49.69109
2017-01-01T03:54:00Z,5.05,1.652781,0.513024,1.619822,2017,1,1,7,3,54,0,49.45549
2017-01-01T03:55:00Z,5.1,1.647978,0.513129,1.371263,2017,1,1,7,3,55,0,49.15198
2017-01-01T03:56:00Z,5.1,1.645081,0.513029,1.715997,2017,1,1,7,3,56,0,49.27301
2017-01-01T03:57:00Z,5.1,1.649117,0.512125,1.844822,2017,1,1,7,3,57,0,49.31997
2017-01-01T03:58:00Z,5.1,1.666101,0.512423,1.821526,2017,1,1,7,3,58,0,49.31116
2017-01-01T03:59:00Z,5.1,1.660875,0.51263,1.741103,2017,1,1,7,3,59,0,49.28257
2017-01-01T04:00:00Z,5.1,1.651816,0.51323,1.627354,2017,1,1,7,4,0,0,50.11271
2017-01-01T04:01:00Z,5.1,1.66227,0.513629,1.62013,2017,1,1,7,4,1,0,50.10935
2017-01-01T04:02:00Z,5.1,1.653153,0.513125,1.645693,2017,1,1,7,4,2,0,50.11935
2017-01-01T04:03:00Z,5.116667,1.644514,0.515129,1.485352,2017,1,1,7,4,3,0,49.98708
2017-01-01T04:04:00Z,5.200001,1.650765,0.517435,1.348284,2017,1,1,7,4,4,0,49.57406
2017-01-01T04:05:00Z,5.266667,1.644853,0.514134,1.449277,2017,1,1,7,4,5,0,49.32785
2017-01-01T04:06:00Z,5.3,1.657158,0.511836,1.39858,2017,1,1,7,4,6,0,49.17055
2017-01-01T04:07:00Z,5.3,1.661644,0.51505,1.51032,2017,1,1,7,4,7,0,49.20323
2017-01-01T04:08:00Z,5.3,1.664799,0.516343,1.432526,2017,1,1,7,4,8,0,49.17336
2017-01-01T04:09:00Z,5.316667,1.641388,0.516843,1.537837,2017,1,1,7,4,9,0,49.13725
2017-01-01T04:10:00Z,5.4,1.651903,0.516843,1.542511,2017,1,1,7,4,10,0,48.77854
2017-01-01T04:11:00Z,5.35,1.663976,0.517247,1.613683,2017,1,1,7,4,11,0,49.01884
2017-01-01T04:12:00Z,5.3,1.655284,0.516545,1.520869,2017,1,1,7,4,12,0,49.20394
2017-01-01T04:13:00Z,5.350001,1.656507,0.516449,1.539815,2017,1,1,7,4,13,0,48.99457
2017-01-01T04:14:00Z,5.4,1.664045,0.515953,1.347482,2017,1,1,7,4,14,0,48.71195
2017-01-01T04:15:00Z,5.4,1.659972,0.517045,1.569391,2017,1,1,7,4,15,0,48.78754
2017-01-01T04:16:00Z,5.4,1.654149,0.516348,1.701767,2017,1,1,7,4,16,0,48.83535
2017-01-01T04:17:00Z,5.4,1.655624,0.514638,1.553316,2017,1,1,7,4,17,0,48.78676
2017-01-01T04:18:00Z,5.383334,1.647588,0.515243,1.605296,2017,1,1,7,4,18,0,48.87584
2017-01-01T04:19:00Z,5.383333,1.642871,0.515348,1.621676,2017,1,1,7,4,19,0,48.88138
2017-01-01T04:20:00Z,5.4,1.657468,0.514445,1.529584,2017,1,1,7,4,20,0,48.77882
2017-01-01T04:21:00Z,5.4,1.651334,0.515045,1.334615,2017,1,1,7,4,21,0,48.7093
2017-01-01T04:22:00Z,5.450001,1.649885,0.51505,1.534072,2017,1,1,7,4,22,0,48.563
2017-01-01T04:23:00Z,5.5,1.631812,0.514445,1.524264,2017,1,1,7,4,23,0,48.34464
2017-01-01T04:24:00Z,5.5,1.634084,0.51384,1.4261,2017,1,1,7,4,24,0,48.31144
2017-01-01T04:25:00Z,5.5,1.64119,0.514243,1.471251,2017,1,1,7,4,25,0,48.32644
2017-01-01T04:26:00Z,5.5,1.646249,0.513941,1.413073,2017,1,1,7,4,26,0,48.30664
2017-01-01T04:27:00Z,5.5,1.644942,0.513441,1.543299,2017,1,1,7,4,27,0,48.35329
2017-01-01T04:28:00Z,5.5,1.63497,0.515651,1.538824,2017,1,1,7,4,28,0,48.3473
2017-01-01T04:29:00Z,5.5,1.624961,0.514647,1.408105,2017,1,1,7,4,29,0,48.30354
2017-01-01T04:30:00Z,5.5,1.6546,0.515146,1.332101,2017,1,1,7,4,30,0,48.27582
2017-01-01T04:31:00Z,5.5,1.646364,0.514546,1.626195,2017,1,1,7,4,31,0,48.38012
2017-01-01T04:32:00Z,5.450001,1.646165,0.513941,1.609358,2017,1,1,7,4,32,0,48.59163
2017-01-01T04:33:00Z,5.4,1.634397,0.514848,1.454657,2017,1,1,7,4,33,0,48.75181
2017-01-01T04:34:00Z,5.4,1.641048,0.51334,1.681281,2017,1,1,7,4,34,0,48.83425
2017-01-01T04:35:00Z,5.383333,1.637098,0.513436,1.708506,2017,1,1,7,4,35,0,48.91568
2017-01-01T04:36:00Z,5.3,1.847411,0.513739,1.936226,2017,1,1,7,4,36,0,49.35466
2017-01-01T04:37:00Z,5.183334,2.171615,0.513134,2.476004,2017,1,1,7,4,37,0,50.04866
2017-01-01T04:38:00Z,5.066667,2.67093,0.512138,2.573403,2017,1,1,7,4,38,0,50.58797
2017-01-01T04:39:00Z,4.983333,2.062377,0.512836,2.491169,2017,1,1,7,4,39,0,50.91964
2017-01-01T04:40:00Z,4.9,2.634553,0.511437,2.712715,2017,1,1,7,4,40,0,51.35895
2017-01-01T04:41:00Z,4.816667,2.454727,0.511739,2.544212,2017,1,1,7,4,41,0,51.66007
2017-01-01T04:42:00Z,4.783334,2.792508,0.510336,2.742556,2017,1,1,7,4,42,0,51.87567
2017-01-01T04:43:00Z,4.700001,2.045956,0.51063,2.354692,2017,1,1,7,4,43,0,52.10139
2017-01-01T04:44:00Z,4.700001,2.055884,0.510236,1.999209,2017,1,1,7,4,44,0,51.97757
2017-01-01T04:45:00Z,4.700001,1.857316,0.510231,1.81552,2017,1,1,7,4,45,0,51.91372
2017-01-01T04:46:00Z,4.8,1.849016,0.510639,2.168635,2017,1,1,7,4,46,0,51.60429
2017-01-01T04:47:00Z,4.85,1.851695,0.510034,1.872392,2017,1,1,7,4,47,0,51.28548
2017-01-01T04:48:00Z,4.9,1.630362,0.508425,1.95068,2017,1,1,7,4,48,0,51.10053
2017-01-01T04:49:00Z,4.933334,1.639769,0.507627,1.715982,2017,1,1,7,4,49,0,50.87573
2017-01-01T04:50:00Z,5.0,1.638348,0.507127,1.272551,2017,1,1,7,4,50,0,50.43307
2017-01-01T04:51:00Z,5.0,1.644773,0.506925,1.526211,2017,1,1,7,4,51,0,50.52236
2017-01-01T04:52:00Z,5.083334,1.656506,0.506224,1.480733,2017,1,1,7,4,52,0,50.14748
2017-01-01T04:53:00Z,5.116667,1.649231,0.50532,1.476728,2017,1,1,7,4,53,0,50.00378
2017-01-01T04:54:00Z,5.200001,1.63869,0.504715,1.319618,2017,1,1,7,4,54,0,49.58964
2017-01-01T04:55:00Z,5.200001,1.634626,0.504413,1.396186,2017,1,1,7,4,55,0,49.61709
2017-01-01T04:56:00Z,5.25,1.641305,0.50582,1.382774,2017,1,1,7,4,56,0,49.39335
2017-01-01T04:57:00Z,5.3,1.636018,0.504816,1.199127,2017,1,1,7,4,57,0,49.11483
2017-01-01T04:58:00Z,5.3,1.645682,0.505316,1.312927,2017,1,1,7,4,58,0,49.15368
2017-01-01T04:59:00Z,5.3,1.633007,0.504614,1.516223,2017,1,1,7,4,59,0,49.22637
2017-01-01T05:00:00Z,5.3,1.629594,0.504211,1.454496,2017,1,1,7,5,0,0,50.07675
2017-01-01T05:01:00Z,5.216667,1.635592,0.504114,1.726569,2017,1,1,7,5,1,0,50.53261
2017-01-01T05:02:00Z,5.200001,1.85235,0.50411,1.628484,2017,1,1,7,5,2,0,50.56974
2017-01-01T05:03:00Z,5.216667,1.654032,0.505518,1.492457,2017,1,1,7,5,3,0,50.44769
2017-01-01T05:04:00Z,5.366667,1.639884,0.506728,1.048599,2017,1,1,7,5,4,0,49.64115
2017-01-01T05:05:00Z,5.483334,1.64352,0.509429,1.228882,2017,1,1,7,5,5,0,49.19443
2017-01-01T05:06:00Z,5.5,1.640283,0.512941,1.295035,2017,1,1,7,5,6,0,49.1385
2017-01-01T05:07:00Z,5.566667,1.636985,0.515642,1.29872,2017,1,1,7,5,7,0,48.8461
2017-01-01T05:08:00Z,5.6,1.648806,0.515651,1.227759,2017,1,1,7,5,8,0,48.67705
2017-01-01T05:09:00Z,5.6,1.656221,0.515944,1.343847,2017,1,1,7,5,9,0,48.71713
2017-01-01T05:10:00Z,5.6,1.639117,0.515348,1.557671,2017,1,1,7,5,10,0,48.79331
2017-01-01T05:11:00Z,5.6,1.63505,0.517444,1.306277,2017,1,1,7,5,11,0,48.701
2017-01-01T05:12:00Z,5.6,1.639373,0.516045,1.381542,2017,1,1,7,5,12,0,48.73018
2017-01-01T05:13:00Z,5.6,1.644005,0.516843,1.337662,2017,1,1,7,5,13,0,48.71318
2017-01-01T05:14:00Z,5.6,1.648125,0.516146,1.741903,2017,1,1,7,5,14,0,48.85625
2017-01-01T05:15:00Z,5.6,1.660905,0.515848,1.529776,2017,1,1,7,5,15,0,48.78247
2017-01-01T05:16:00Z,5.6,1.669287,0.514848,1.618117,2017,1,1,7,5,16,0,48.81542
2017-01-01T05:17:00Z,5.6,1.656904,0.514945,1.614311,2017,1,1,7,5,17,0,48.81393
2017-01-01T05:18:00Z,5.6,1.660285,0.515252,1.524802,2017,1,1,7,5,18,0,48.78193
2017-01-01T05:19:00Z,5.6,1.653525,0.514546,1.557087,2017,1,1,7,5,19,0,48.79468
2017-01-01T05:20:00Z,5.6,1.654914,0.51505,1.849978,2017,1,1,7,5,20,0,48.89631
2017-01-01T05:21:00Z,5.6,1.643206,0.515151,1.526446,2017,1,1,7,5,21,0,48.78275
2017-01-01T05:22:00Z,5.6,1.632353,0.514848,1.840303,2017,1,1,7,5,22,0,48.89339
2017-01-01T05:23:00Z,5.6,1.633576,0.515142,1.296294,2017,1,1,7,5,23,0,48.70214
2017-01-01T05:24:00Z,5.6,1.637725,0.515247,1.484941,2017,1,1,7,5,24,0,48.76803
2017-01-01T05:25:00Z,5.6,1.634427,0.514344,1.535975,2017,1,1,7,5,25,0,48.78774
2017-01-01T05:26:00Z,5.6,1.632978,0.51384,1.698274,2017,1,1,7,5,26,0,48.84564
2017-01-01T05:27:00Z,5.55,1.642696,0.514344,1.696894,2017,1,1,7,5,27,0,49.06031
2017-01-01T05:28:00Z,5.5,1.636473,0.513642,2.049805,2017,1,1,7,5,28,0,49.40162
2017-01-01T05:29:00Z,5.5,1.84903,0.514041,1.830953,2017,1,1,7,5,29,0,49.32357
2017-01-01T05:30:00Z,5.5,1.637669,0.513537,1.935889,2017,1,1,7,5,30,0,49.3619
2017-01-01T05:31:00Z,5.383333,1.945642,0.513739,1.995112,2017,1,1,7,5,31,0,49.88591
2017-01-01T05:32:00Z,5.25,2.778117,0.513739,3.009364,2017,1,1,7,5,32,0,50.81574
2017-01-01T05:33:00Z,5.116667,2.652154,0.51334,2.92826,2017,1,1,7,5,33,0,51.36497
2017-01-01T05:34:00Z,4.983333,2.653978,0.513941,3.620936,2017,1,1,7,5,34,0,52.18303
2017-01-01T05:35:00Z,4.883333,3.194252,0.513941,3.629974,2017,1,1,7,5,35,0,52.6172
2017-01-01T05:36:00Z,4.8,2.949904,0.513235,3.261084,2017,1,1,7,5,36,0,52.85029
2017-01-01T05:37:00Z,4.716667,2.929357,0.514041,3.371269,2017,1,1,7,5,37,0,53.24766
2017-01-01T05:38:00Z,4.700001,3.250923,0.513033,3.285877,2017,1,1,7,5,38,0,53.29099
2017-01-01T05:39:00Z,4.833334,1.899496,0.513235,2.208874,2017,1,1,7,5,39,0,52.3401
2017-01-01T05:40:00Z,5.016667,1.644202,0.513037,1.391183,2017,1,1,7,5,40,0,51.26187
2017-01-01T05:41:00Z,5.133333,1.652444,0.512941,1.622295,2017,1,1,7,5,41,0,50.83859
2017-01-01T05:42:00Z,5.200001,1.646504,0.512739,1.458841,2017,1,1,7,5,42,0,50.49346
2017-01-01T05:43:00Z,5.283334,1.636814,0.512143,1.217667,2017,1,1,7,5,43,0,50.04984
2017-01-01T05:44:00Z,5.383333,1.64659,0.513638,1.21322,2017,1,1,7,5,44,0,49.61286
2017-01-01T05:45:00Z,5.4,1.649175,0.513537,1.336812,2017,1,1,7,5,45,0,49.5843
2017-01-01T05:46:00Z,5.466667,1.645996,0.512441,1.154755,2017,1,1,7,5,46,0,49.23445
2017-01-01T05:47:00Z,5.583334,1.638975,0.511937,1.061192,2017,1,1,7,5,47,0,48.69824
2017-01-01T05:48:00Z,5.65,1.635337,0.512432,1.040488,2017,1,1,7,5,48,0,48.40174
2017-01-01T05:49:00Z,5.700001,1.63562,0.512134,1.056835,2017,1,1,7,5,49,0,48.19187
2017-01-01T05:50:00Z,5.8,1.637127,0.511437,1.055368,2017,1,1,7,5,50,0,47.76037
2017-01-01T05:51:00Z,5.8,1.643351,0.511042,1.038738,2017,1,1,7,5,51,0,47.75532
2017-01-01T05:52:00Z,5.8,1.643861,0.510836,1.04972,2017,1,1,7,5,52,0,47.75958
2017-01-01T05:53:00Z,5.8,1.639088,0.51124,1.120257,2017,1,1,7,5,53,0,47.7835
2017-01-01T05:54:00Z,5.8,1.637753,0.511441,1.214882,2017,1,1,7,5,54,0,47.81626
2017-01-01T05:55:00Z,5.850001,1.651222,0.512235,1.092977,2017,1,1,7,5,55,0,47.55571
2017-01-01T05:56:00Z,5.9,1.642272,0.511639,1.117667,2017,1,1,7,5,56,0,47.34939
2017-01-01T05:57:00Z,5.9,1.649002,0.512038,1.220777,2017,1,1,7,5,57,0,47.38471
2017-01-01T05:58:00Z,5.9,1.650936,0.512239,1.144133,2017,1,1,7,5,58,0,47.35744
2017-01-01T05:59:00Z,5.9,1.645228,0.512437,1.049549,2017,1,1,7,5,59,0,47.32391
2017-01-01T06:00:00Z,6.0,1.646304,0.513537,1.051813,2017,1,1,7,6,0,0,47.76129
2017-01-01T06:01:00Z,6.066667,1.651534,0.512239,1.110293,2017,1,1,7,6,1,0,47.49612
2017-01-01T06:02:00Z,6.1,1.641988,0.514344,1.111496,2017,1,1,7,6,2,0,47.3482
2017-01-01T06:03:00Z,6.116667,1.626013,0.515545,1.040173,2017,1,1,7,6,3,0,47.24876
2017-01-01T06:04:00Z,6.200001,1.640508,0.51045,1.364527,2017,1,1,7,6,4,0,47.01233
2017-01-01T06:05:00Z,6.216667,1.648405,0.511661,1.136292,2017,1,1,7,6,5,0,46.85782
2017-01-01T06:06:00Z,6.333334,1.653807,0.51487,1.044717,2017,1,1,7,6,6,0,46.3148
2017-01-01T06:07:00Z,6.4,1.661386,0.518382,1.033531,2017,1,1,7,6,7,0,46.01554
2017-01-01T06:08:00Z,6.483334,1.655153,0.510262,1.032049,2017,1,1,7,6,8,0,45.67104
2017-01-01T06:09:00Z,6.5,1.668013,0.51127,1.047507,2017,1,1,7,6,9,0,45.60234
2017-01-01T06:10:00Z,6.583334,1.675285,0.511674,1.053129,2017,1,1,7,6,10,0,45.24315
2017-01-01T06:11:00Z,6.683334,1.67202,0.511871,1.026277,2017,1,1,7,6,11,0,44.80096
2017-01-01T06:12:00Z,6.666666,1.673342,0.511669,1.032711,2017,1,1,7,6,12,0,44.87569
2017-01-01T06:13:00Z,6.6,1.665179,0.511568,1.21528,2017,1,1,7,6,13,0,45.22816
2017-01-01T06:14:00Z,6.6,1.655267,0.512375,1.516481,2017,1,1,7,6,14,0,45.33212
2017-01-01T06:15:00Z,6.5,1.655294,0.513976,1.31773,2017,1,1,7,6,15,0,45.69163
2017-01-01T06:16:00Z,6.5,1.654727,0.512573,1.333466,2017,1,1,7,6,16,0,45.69997
2017-01-01T06:17:00Z,6.5,1.662223,0.513375,1.512679,2017,1,1,7,6,17,0,45.76115
2017-01-01T06:18:00Z,6.5,1.653847,0.514375,1.55167,2017,1,1,7,6,18,0,45.77282
2017-01-01T06:19:00Z,6.5,1.666995,0.514274,1.417311,2017,1,1,7,6,19,0,45.7259
2017-01-01T06:20:00Z,6.5,1.656377,0.51437,1.716831,2017,1,1,7,6,20,0,45.83071
2017-01-01T06:21:00Z,6.433334,1.646575,0.51498,1.577667,2017,1,1,7,6,21,0,46.06899
2017-01-01T06:22:00Z,6.4,1.650464,0.51548,1.828775,2017,1,1,7,6,22,0,46.30011
2017-01-01T06:23:00Z,6.383333,1.852099,0.51498,1.922091,2017,1,1,7,6,23,0,46.40537
2017-01-01T06:24:00Z,6.266667,1.879902,0.514471,2.214567,2017,1,1,7,6,24,0,47.01327
2017-01-01T06:25:00Z,6.183333,2.874511,0.514673,2.749205,2017,1,1,7,6,25,0,47.558
2017-01-01T06:26:00Z,6.1,2.6804,0.515778,2.937072,2017,1,1,7,6,26,0,47.98244
2017-01-01T06:27:00Z,6.1,2.26268,0.51548,2.651093,2017,1,1,7,6,27,0,47.88389
2017-01-01T06:28:00Z,6.1,1.852091,0.515383,1.937575,2017,1,1,7,6,28,0,47.63508
2017-01-01T06:29:00Z,6.1,2.063432,0.515778,2.128469,2017,1,1,7,6,29,0,47.70065
2017-01-01T06:30:00Z,6.1,1.640148,0.515782,1.858118,2017,1,1,7,6,30,0,47.60698
2017-01-01T06:31:00Z,6.083334,1.739267,0.515883,1.972948,2017,1,1,7,6,31,0,47.71883
2017-01-01T06:32:00Z,6.0,2.405525,0.515076,2.802943,2017,1,1,7,6,32,0,48.36995
2017-01-01T06:33:00Z,5.983334,2.266483,0.515677,2.625705,2017,1,1,7,6,33,0,48.37904
2017-01-01T06:34:00Z,5.9,2.272564,0.515883,2.433071,2017,1,1,7,6,34,0,48.67143
2017-01-01T06:35:00Z,5.866667,2.267745,0.516387,2.738217,2017,1,1,7,6,35,0,48.9215
2017-01-01T06:36:00Z,5.8,2.088003,0.515883,2.344448,2017,1,1,7,6,36,0,49.07323
2017-01-01T06:37:00Z,5.8,2.274282,0.515379,2.609577,2017,1,1,7,6,37,0,49.16669
2017-01-01T06:38:00Z,5.8,2.066474,0.515076,2.469714,2017,1,1,7,6,38,0,49.11881
2017-01-01T06:39:00Z,5.8,2.319676,0.515278,2.451019,2017,1,1,7,6,39,0,49.1112
2017-01-01T06:40:00Z,5.8,1.860106,0.515984,2.018997,2017,1,1,7,6,40,0,48.95956
2017-01-01T06:41:00Z,5.8,1.65288,0.516383,1.831927,2017,1,1,7,6,41,0,48.89373
2017-01-01T06:42:00Z,5.8,1.651376,0.514778,1.810243,2017,1,1,7,6,42,0,48.88936
2017-01-01T06:43:00Z,5.766667,1.660038,0.515081,1.910989,2017,1,1,7,6,43,0,49.06816
2017-01-01T06:44:00Z,5.700001,1.858845,0.513476,2.13062,2017,1,1,7,6,44,0,49.43611
2017-01-01T06:45:00Z,5.700001,1.640151,0.51298,1.849068,2017,1,1,7,6,45,0,49.339
2017-01-01T06:46:00Z,5.700001,1.840696,0.51277,2.048434,2017,1,1,7,6,46,0,49.40878
2017-01-01T06:47:00Z,5.700001,1.633442,0.512774,1.696187,2017,1,1,7,6,47,0,49.28585
2017-01-01T06:48:00Z,5.700001,1.635234,0.512673,1.726863,2017,1,1,7,6,48,0,49.2968
2017-01-01T06:49:00Z,5.700001,1.637028,0.51177,1.948842,2017,1,1,7,6,49,0,49.37641
2017-01-01T06:50:00Z,5.700001,1.649414,0.512472,1.8388,2017,1,1,7,6,50,0,49.3364
2017-01-01T06:51:00Z,5.700001,1.648052,0.515181,1.821269,2017,1,1,7,6,51,0,49.32481
2017-01-01T06:52:00Z,5.700001,1.659186,0.512871,1.569735,2017,1,1,7,6,52,0,49.24127
2017-01-01T06:53:00Z,5.700001,1.652852,0.511871,1.622234,2017,1,1,7,6,53,0,49.2617
2017-01-01T06:54:00Z,5.700001,1.650353,0.510266,1.532107,2017,1,1,7,6,54,0,49.23335
2017-01-01T06:55:00Z,5.700001,1.629665,0.514077,1.729572,2017,1,1,7,6,55,0,49.29494
2017-01-01T06:56:00Z,5.700001,1.625001,0.511569,1.608889,2017,1,1,7,6,56,0,49.2577
2017-01-01T06:57:00Z,5.700001,1.630576,0.513274,1.736459,2017,1,1,7,6,57,0,49.29897
2017-01-01T06:58:00Z,5.700001,1.637796,0.512673,1.620017,2017,1,1,7,6,58,0,49.25935
2017-01-01T06:59:00Z,5.700001,1.628185,0.510262,1.616893,2017,1,1,7,6,59,0,49.26313
2017-01-01T07:00:00Z,5.65,1.83601,0.510363,1.612924,2017,1,1,7,7,0,0,50.34839
2017-01-01T07:01:00Z,5.566667,2.452763,0.508758,2.23363,2017,1,1,7,7,1,0,50.92789
2017-01-01T07:02:00Z,5.466667,2.03695,0.509661,2.358376,2017,1,1,7,7,2,0,51.40325
2017-01-01T07:03:00Z,5.366667,2.543991,0.509867,2.324267,2017,1,1,7,7,3,0,51.82197
2017-01-01T07:04:00Z,5.266667,2.653692,0.510064,2.519056,2017,1,1,7,7,4,0,52.32194
2017-01-01T07:05:00Z,5.166667,2.6762,0.514076,2.834545,2017,1,1,7,7,5,0,52.85677
2017-01-01T07:06:00Z,5.066667,2.379981,0.516782,2.705563,2017,1,1,7,7,6,0,53.23927
2017-01-01T07:07:00Z,5.0,2.466019,0.512397,2.84877,2017,1,1,7,7,7,0,53.58633
2017-01-01T07:08:00Z,4.9,2.450629,0.511397,2.735116,2017,1,1,7,7,8,0,53.98093
2017-01-01T07:09:00Z,4.833334,2.867333,0.510301,2.899569,2017,1,1,7,7,9,0,54.32796
2017-01-01T07:10:00Z,4.75,2.442098,0.510393,3.052705,2017,1,1,7,7,10,0,54.74286
2017-01-01T07:11:00Z,4.700001,2.461145,0.508683,2.569568,2017,1,1,7,7,11,0,54.79312
2017-01-01T07:12:00Z,4.6,2.449307,0.508087,2.627987,2017,1,1,7,7,12,0,55.24722
2017-01-01T07:13:00Z,4.566667,2.262281,0.508188,2.673409,2017,1,1,7,7,13,0,55.40755
2017-01-01T07:14:00Z,4.5,2.248359,0.507885,2.440294,2017,1,1,7,7,14,0,55.61475
2017-01-01T07:15:00Z,4.5,2.239179,0.505281,2.156124,2017,1,1,7,7,15,0,55.52042
2017-01-01T07:16:00Z,4.45,2.041748,0.507587,2.568105,2017,1,1,7,7,16,0,55.87687
2017-01-01T07:17:00Z,4.4,2.239572,0.507986,2.572514,2017,1,1,7,7,17,0,56.0933
2017-01-01T07:18:00Z,4.4,2.416248,0.512787,2.565228,2017,1,1,7,7,18,0,56.08063
2017-01-01T07:19:00Z,4.4,1.853411,0.516361,2.351007,2017,1,1,7,7,19,0,55.99981
2017-01-01T07:20:00Z,4.316667,1.847609,0.518562,2.164461,2017,1,1,7,7,20,0,56.29034
2017-01-01T07:21:00Z,4.366667,1.861067,0.518773,2.364818,2017,1,1,7,7,21,0,56.14391
2017-01-01T07:22:00Z,4.3,2.463909,0.519768,1.961908,2017,1,1,7,7,22,0,56.28741
2017-01-01T07:23:00Z,4.3,2.046032,0.522179,2.140659,2017,1,1,7,7,23,0,56.34628
2017-01-01T07:24:00Z,4.3,2.047485,0.524179,2.143715,2017,1,1,7,7,24,0,56.34332
2017-01-01T07:25:00Z,4.3,1.636621,0.526994,1.91632,2017,1,1,7,7,25,0,56.25902
2017-01-01T07:26:00Z,4.3,1.646776,0.53682,1.876762,2017,1,1,7,7,26,0,56.22536
